customer_id,first_name,last_name,email,phone,city,country,created_at,platform
FCUST-355369,Riya,Yadav,f_user1225@example.in,+91 8917136629,Chennai,India,2022-06-03 00:00:00,Flipkart
FCUST-255016,Vihaan,Das,f_user1226@example.in,+91 8875844686,Bengaluru,India,2024-06-03 00:00:00,Flipkart
FCUST-340283,Rohan,Das,f_user1227@example.in,+91 8760272016,Hyderabad,India,2022-12-11 00:00:00,Flipkart
FCUST-277929,Vihaan,Nair,f_user1228@example.in,+91 8869213319,Pune,India,2024-02-04 00:00:00,Flipkart
FCUST-300068,Isha,Malhotra,f_user1229@example.in,+91 8573219189,Ahmedabad,India,2024-05-07 00:00:00,Flipkart
FCUST-305053,Vihaan,Sen,f_user1230@example.in,+91 8440042901,Bengaluru,India,2022-12-08 00:00:00,Flipkart
FCUST-263908,Karan,Malhotra,f_user1231@example.in,+91 8713861487,Delhi,India,2023-05-20 00:00:00,Flipkart
FCUST-277941,Aarav,Yadav,f_user1232@example.in,+91 8152741738,Hyderabad,India,2023-09-04 00:00:00,Flipkart
FCUST-567463,Karan,Sen,f_user1233@example.in,+91 8808623747,Hyderabad,India,2022-07-18 00:00:00,Flipkart
FCUST-300851,Aarav,Malhotra,f_user1234@example.in,+91 8772667174,Ahmedabad,India,2022-08-09 00:00:00,Flipkart
FCUST-437245,Aarav,Yadav,f_user1235@example.in,+91 8721042093,Chennai,India,2023-12-22 00:00:00,Flipkart
FCUST-287433,Aarav,Malhotra,f_user1236@example.in,+91 8692379750,Pune,India,2023-02-17 00:00:00,Flipkart
FCUST-398174,Meera,Yadav,f_user1237@example.in,+91 8952811952,Chennai,India,2023-05-08 00:00:00,Flipkart
FCUST-552454,Rohan,Sen,f_user1238@example.in,+91 8105957240,Chennai,India,2022-06-07 00:00:00,Flipkart
FCUST-431052,Arjun,Menon,f_user1239@example.in,+91 8847447387,Chennai,India,2023-03-13 00:00:00,Flipkart
FCUST-590691,Sneha,Nair,f_user1240@example.in,+91 8934094531,Mumbai,India,2023-05-15 00:00:00,Flipkart
FCUST-586403,Aarav,Nair,f_user1241@example.in,+91 8107150585,Chennai,India,2023-02-19 00:00:00,Flipkart
FCUST-392400,Meera,Chopra,f_user1242@example.in,+91 8130664107,Hyderabad,India,2022-05-19 00:00:00,Flipkart
FCUST-332508,Vihaan,Kapoor,f_user1243@example.in,+91 8625164086,Bengaluru,India,2022-08-20 00:00:00,Flipkart
FCUST-391058,Riya,Menon,f_user1244@example.in,+91 8537134948,Mumbai,India,2023-04-17 00:00:00,Flipkart
FCUST-385263,Vihaan,Sen,f_user1245@example.in,+91 8690396220,Chennai,India,2023-09-23 00:00:00,Flipkart
FCUST-445317,Arjun,Nair,f_user1246@example.in,+91 8835490387,Ahmedabad,India,2022-07-12 00:00:00,Flipkart
FCUST-344952,Vihaan,Menon,f_user1247@example.in,+91 8348947401,Delhi,India,2022-06-13 00:00:00,Flipkart
FCUST-532239,Isha,Menon,f_user1248@example.in,+91 8911706223,Bengaluru,India,2024-06-22 00:00:00,Flipkart
FCUST-506890,Sneha,Kapoor,f_user1249@example.in,+91 8725053359,Kolkata,India,2024-05-04 00:00:00,Flipkart
FCUST-437634,Aarav,Iyer,f_user1250@example.in,+91 8649909701,Chennai,India,2023-01-17 00:00:00,Flipkart
FCUST-298652,Meera,Das,f_user1251@example.in,+91 8167806823,Kolkata,India,2023-08-22 00:00:00,Flipkart
FCUST-271160,Rohan,Das,f_user1253@example.in,+91 8536059988,Ahmedabad,India,2023-02-01 00:00:00,Flipkart
FCUST-220844,Vihaan,Chopra,f_user1255@example.in,+91 8925171208,Hyderabad,India,2024-04-10 00:00:00,Flipkart
FCUST-570243,Rohan,Bose,f_user1256@example.in,+91 8211516642,Pune,India,2023-03-20 00:00:00,Flipkart
FCUST-453981,Arjun,Sen,f_user1257@example.in,+91 8140500669,Pune,India,2023-09-30 00:00:00,Flipkart
FCUST-410434,Riya,Menon,f_user1258@example.in,+91 8228589807,Chennai,India,2023-03-11 00:00:00,Flipkart
FCUST-403924,Isha,Menon,f_user1259@example.in,+91 8823267384,Delhi,India,2024-05-11 00:00:00,Flipkart
FCUST-238051,Isha,Bose,f_user1260@example.in,+91 8858013346,Hyderabad,India,2023-05-15 00:00:00,Flipkart
FCUST-591607,Arjun,Yadav,f_user1261@example.in,+91 8469484297,Bengaluru,India,2023-08-02 00:00:00,Flipkart
FCUST-592318,Sneha,Menon,f_user1262@example.in,+91 8451752887,Mumbai,India,2023-06-20 00:00:00,Flipkart
FCUST-455793,Riya,Yadav,f_user1263@example.in,+91 8645568377,Chennai,India,2023-08-11 00:00:00,Flipkart
FCUST-552531,Riya,Iyer,f_user1264@example.in,+91 8732948150,Ahmedabad,India,2023-03-12 00:00:00,Flipkart
FCUST-239587,Arjun,Chopra,f_user1265@example.in,+91 8905045823,Ahmedabad,India,2022-08-03 00:00:00,Flipkart
FCUST-518119,Aarav,Yadav,f_user1266@example.in,+91 8614155045,Delhi,India,2023-04-20 00:00:00,Flipkart
FCUST-473950,Arjun,Iyer,f_user1267@example.in,+91 8971404417,Chennai,India,2023-11-09 00:00:00,Flipkart
FCUST-586189,Meera,Iyer,f_user1268@example.in,+91 8209158868,Bengaluru,India,2024-04-07 00:00:00,Flipkart
FCUST-597892,Sneha,Kapoor,f_user1269@example.in,+91 8437112548,Ahmedabad,India,2024-04-26 00:00:00,Flipkart
FCUST-554610,Rohan,Malhotra,f_user1270@example.in,+91 8846719882,Chennai,India,2024-05-18 00:00:00,Flipkart
FCUST-427155,Sneha,Sen,f_user1271@example.in,+91 8828599527,Pune,India,2023-02-09 00:00:00,Flipkart
FCUST-357741,Sneha,Das,f_user1272@example.in,+91 8650666472,Bengaluru,India,2022-09-04 00:00:00,Flipkart
FCUST-205501,Diya,Das,f_user1273@example.in,+91 8176396009,Hyderabad,India,2023-07-23 00:00:00,Flipkart
FCUST-343738,Diya,Chopra,f_user1274@example.in,+91 8688663996,Mumbai,India,2023-08-08 00:00:00,Flipkart
FCUST-388801,Meera,Chopra,f_user1275@example.in,+91 8984920776,Delhi,India,2023-09-09 00:00:00,Flipkart
FCUST-295540,Aarav,Sen,f_user1276@example.in,+91 8449028108,Mumbai,India,2022-07-10 00:00:00,Flipkart
FCUST-389583,Vihaan,Das,f_user1277@example.in,+91 8345771979,Bengaluru,India,2024-05-03 00:00:00,Flipkart
FCUST-451327,Arjun,Iyer,f_user1278@example.in,+91 8146961899,Ahmedabad,India,2022-06-28 00:00:00,Flipkart
FCUST-507167,Arjun,Menon,f_user1279@example.in,+91 8754297614,Chennai,India,2023-01-18 00:00:00,Flipkart
FCUST-511521,Sneha,Bose,f_user1280@example.in,+91 8802427784,Mumbai,India,2022-10-21 00:00:00,Flipkart
FCUST-522292,Arjun,Malhotra,f_user1281@example.in,+91 8743200422,Chennai,India,2023-06-27 00:00:00,Flipkart
FCUST-237603,Rohan,Malhotra,f_user1282@example.in,+91 8180277805,Kolkata,India,2023-02-20 00:00:00,Flipkart
FCUST-428198,Sneha,Iyer,f_user1284@example.in,+91 8574753130,Mumbai,India,2023-05-15 00:00:00,Flipkart
FCUST-466605,Aarav,Yadav,f_user1285@example.in,+91 8439193913,Delhi,India,2023-01-20 00:00:00,Flipkart
FCUST-489342,Rohan,Chopra,f_user1286@example.in,+91 8971559423,Chennai,India,2023-06-17 00:00:00,Flipkart
FCUST-416058,Aarav,Nair,f_user1288@example.in,+91 8303724595,Mumbai,India,2022-08-23 00:00:00,Flipkart
FCUST-319342,Karan,Chopra,f_user1289@example.in,+91 8263186278,Ahmedabad,India,2024-04-06 00:00:00,Flipkart
FCUST-539723,Vihaan,Chopra,f_user1290@example.in,+91 8527191482,Bengaluru,India,2023-05-25 00:00:00,Flipkart
FCUST-512104,Vihaan,Yadav,f_user1291@example.in,+91 8437804738,Ahmedabad,India,2022-06-13 00:00:00,Flipkart
FCUST-412262,Meera,Yadav,f_user1294@example.in,+91 8773622832,Chennai,India,2024-07-08 00:00:00,Flipkart
FCUST-261980,Rohan,Yadav,f_user1295@example.in,+91 8481203069,Mumbai,India,2022-12-03 00:00:00,Flipkart
FCUST-276967,Aarav,Menon,f_user1296@example.in,+91 8489702076,Mumbai,India,2023-12-10 00:00:00,Flipkart
FCUST-360074,Karan,Yadav,f_user1299@example.in,+91 8128980069,Chennai,India,2022-08-17 00:00:00,Flipkart
FCUST-531901,Riya,Yadav,f_user1300@example.in,+91 8927493079,Kolkata,India,2024-04-02 00:00:00,Flipkart
FCUST-300322,Karan,Bose,f_user1301@example.in,+91 8378005044,Bengaluru,India,2024-07-08 00:00:00,Flipkart
FCUST-530327,Diya,Kapoor,f_user1302@example.in,+91 8507545970,Chennai,India,2022-11-01 00:00:00,Flipkart
FCUST-467364,Riya,Iyer,f_user1303@example.in,+91 8570037309,Bengaluru,India,2023-08-22 00:00:00,Flipkart
FCUST-415037,Sneha,Menon,f_user1304@example.in,+91 8618511990,Mumbai,India,2023-11-09 00:00:00,Flipkart
FCUST-245787,Meera,Nair,f_user1305@example.in,+91 8675546744,Bengaluru,India,2022-05-28 00:00:00,Flipkart
FCUST-492319,Isha,Sen,f_user1306@example.in,+91 8138094388,Pune,India,2023-09-17 00:00:00,Flipkart
FCUST-434269,Isha,Nair,f_user1307@example.in,+91 8616087424,Hyderabad,India,2024-03-29 00:00:00,Flipkart
FCUST-525817,Sneha,Yadav,f_user1308@example.in,+91 8497958176,Hyderabad,India,2024-07-05 00:00:00,Flipkart
FCUST-449658,Riya,Yadav,f_user1309@example.in,+91 8709014501,Chennai,India,2022-09-03 00:00:00,Flipkart
FCUST-288690,Meera,Iyer,f_user1310@example.in,+91 8845715708,Kolkata,India,2022-05-19 00:00:00,Flipkart
FCUST-511424,Rohan,Kapoor,f_user1311@example.in,+91 8602254788,Delhi,India,2023-10-23 00:00:00,Flipkart
FCUST-541568,Karan,Sen,f_user1312@example.in,+91 8469113793,Kolkata,India,2023-10-02 00:00:00,Flipkart
FCUST-493229,Diya,Sen,f_user1315@example.in,+91 8724945460,Mumbai,India,2022-05-02 00:00:00,Flipkart
FCUST-555698,Rohan,Sen,f_user1316@example.in,+91 8622331663,Pune,India,2022-12-11 00:00:00,Flipkart
FCUST-431913,Diya,Malhotra,f_user1317@example.in,+91 8570326272,Delhi,India,2022-12-29 00:00:00,Flipkart
FCUST-564622,Rohan,Iyer,f_user1318@example.in,+91 8915694767,Chennai,India,2022-07-01 00:00:00,Flipkart
FCUST-552809,Vihaan,Iyer,f_user1319@example.in,+91 8557263688,Ahmedabad,India,2022-12-21 00:00:00,Flipkart
FCUST-525556,Karan,Iyer,f_user1320@example.in,+91 8998822803,Mumbai,India,2023-01-20 00:00:00,Flipkart
FCUST-517963,Arjun,Malhotra,f_user1322@example.in,+91 8894636989,Ahmedabad,India,2023-11-01 00:00:00,Flipkart
FCUST-269506,Arjun,Kapoor,f_user1323@example.in,+91 8953269424,Ahmedabad,India,2024-06-28 00:00:00,Flipkart
FCUST-450052,Aarav,Chopra,f_user1324@example.in,+91 8950216940,Kolkata,India,2022-09-15 00:00:00,Flipkart
FCUST-402511,Vihaan,Nair,f_user1325@example.in,+91 8948023966,Bengaluru,India,2023-10-23 00:00:00,Flipkart
FCUST-421623,Isha,Menon,f_user1326@example.in,+91 8722732860,Ahmedabad,India,2024-03-13 00:00:00,Flipkart
FCUST-574132,Arjun,Menon,f_user1327@example.in,+91 8967180126,Ahmedabad,India,2022-07-19 00:00:00,Flipkart
FCUST-303471,Riya,Chopra,f_user1328@example.in,+91 8293220537,Bengaluru,India,2023-10-24 00:00:00,Flipkart
FCUST-555418,Diya,Yadav,f_user1329@example.in,+91 8176377104,Mumbai,India,2023-06-19 00:00:00,Flipkart
FCUST-324857,Vihaan,Bose,f_user1330@example.in,+91 8369685670,Mumbai,India,2024-02-01 00:00:00,Flipkart
FCUST-542933,Diya,Menon,f_user1331@example.in,+91 8559380278,Hyderabad,India,2022-12-24 00:00:00,Flipkart
FCUST-269343,Sneha,Yadav,f_user1332@example.in,+91 8459272186,Pune,India,2023-10-12 00:00:00,Flipkart
FCUST-465125,Diya,Menon,f_user1333@example.in,+91 8726001451,Mumbai,India,2022-08-21 00:00:00,Flipkart
FCUST-211624,Aarav,Menon,f_user1334@example.in,+91 8504621147,Hyderabad,India,2023-04-26 00:00:00,Flipkart
FCUST-301921,Sneha,Iyer,f_user1335@example.in,+91 8600996460,Pune,India,2022-09-02 00:00:00,Flipkart
FCUST-570649,Sneha,Iyer,f_user1336@example.in,+91 8130264720,Pune,India,2022-11-01 00:00:00,Flipkart
FCUST-372927,Aarav,Kapoor,f_user1337@example.in,+91 8780256742,Hyderabad,India,2022-10-01 00:00:00,Flipkart
FCUST-287616,Karan,Sen,f_user1338@example.in,+91 8642298856,Mumbai,India,2024-03-22 00:00:00,Flipkart
FCUST-200959,Karan,Bose,f_user1339@example.in,+91 8997631495,Pune,India,2023-05-21 00:00:00,Flipkart
FCUST-279514,Rohan,Yadav,f_user1340@example.in,+91 8583371673,Kolkata,India,2023-02-11 00:00:00,Flipkart
FCUST-404572,Karan,Malhotra,f_user1341@example.in,+91 8161208074,Mumbai,India,2024-05-05 00:00:00,Flipkart
FCUST-331779,Vihaan,Sen,f_user1342@example.in,+91 8170058090,Delhi,India,2024-05-22 00:00:00,Flipkart
FCUST-266215,Sneha,Das,f_user1343@example.in,+91 8364702369,Ahmedabad,India,2022-11-24 00:00:00,Flipkart
FCUST-236885,Vihaan,Das,f_user1344@example.in,+91 8380340223,Pune,India,2022-12-29 00:00:00,Flipkart
FCUST-221213,Meera,Nair,f_user1345@example.in,+91 8532115106,Chennai,India,2022-05-12 00:00:00,Flipkart
FCUST-463017,Arjun,Bose,f_user1347@example.in,+91 8678408345,Ahmedabad,India,2022-12-10 00:00:00,Flipkart
FCUST-388650,Meera,Menon,f_user1348@example.in,+91 8467766454,Hyderabad,India,2022-12-10 00:00:00,Flipkart
FCUST-274960,Diya,Malhotra,f_user1349@example.in,+91 8219605513,Ahmedabad,India,2022-11-13 00:00:00,Flipkart
FCUST-527907,Sneha,Menon,f_user1350@example.in,+91 8563315820,Bengaluru,India,2022-06-26 00:00:00,Flipkart
FCUST-368095,Sneha,Malhotra,f_user1351@example.in,+91 8497141903,Hyderabad,India,2023-08-10 00:00:00,Flipkart
FCUST-395679,Diya,Sen,f_user1352@example.in,+91 8251272942,Ahmedabad,India,2023-09-24 00:00:00,Flipkart
FCUST-297516,Rohan,Nair,f_user1353@example.in,+91 8684213787,Ahmedabad,India,2022-10-31 00:00:00,Flipkart
FCUST-283252,Diya,Das,f_user1354@example.in,+91 8742921101,Delhi,India,2023-12-16 00:00:00,Flipkart
FCUST-381158,Arjun,Malhotra,f_user1355@example.in,+91 8825447377,Delhi,India,2022-06-22 00:00:00,Flipkart
FCUST-549728,Vihaan,Sen,f_user1356@example.in,+91 8952866816,Ahmedabad,India,2024-06-13 00:00:00,Flipkart
FCUST-299120,Karan,Bose,f_user1357@example.in,+91 8593815302,Chennai,India,2023-04-06 00:00:00,Flipkart
FCUST-346499,Vihaan,Chopra,f_user1358@example.in,+91 8978976758,Delhi,India,2023-09-04 00:00:00,Flipkart
FCUST-582718,Arjun,Menon,f_user1359@example.in,+91 8405162092,Pune,India,2023-04-26 00:00:00,Flipkart
FCUST-399570,Isha,Malhotra,f_user1360@example.in,+91 8462587826,Ahmedabad,India,2024-04-04 00:00:00,Flipkart
FCUST-233949,Isha,Kapoor,f_user1361@example.in,+91 8969257059,Mumbai,India,2022-09-21 00:00:00,Flipkart
FCUST-333210,Meera,Bose,f_user1362@example.in,+91 8598918392,Hyderabad,India,2022-09-24 00:00:00,Flipkart
FCUST-418839,Aarav,Das,f_user1363@example.in,+91 8624437160,Hyderabad,India,2023-11-30 00:00:00,Flipkart
FCUST-461330,Sneha,Das,f_user1364@example.in,+91 8987479841,Bengaluru,India,2023-12-23 00:00:00,Flipkart
FCUST-253967,Vihaan,Nair,f_user1365@example.in,+91 8498319618,Delhi,India,2023-05-18 00:00:00,Flipkart
FCUST-467454,Diya,Bose,f_user1366@example.in,+91 8444772112,Pune,India,2022-09-19 00:00:00,Flipkart
FCUST-237162,Isha,Bose,f_user1367@example.in,+91 8818096109,Kolkata,India,2022-09-04 00:00:00,Flipkart
FCUST-489468,Karan,Menon,f_user1368@example.in,+91 8446935748,Ahmedabad,India,2024-02-02 00:00:00,Flipkart
FCUST-400740,Arjun,Das,f_user1370@example.in,+91 8139791899,Kolkata,India,2024-02-19 00:00:00,Flipkart
FCUST-461648,Riya,Bose,f_user1371@example.in,+91 8728702790,Chennai,India,2023-11-01 00:00:00,Flipkart
FCUST-441088,Isha,Iyer,f_user1372@example.in,+91 8627713582,Delhi,India,2024-04-08 00:00:00,Flipkart
FCUST-550035,Vihaan,Malhotra,f_user1374@example.in,+91 8879038322,Bengaluru,India,2023-07-19 00:00:00,Flipkart
FCUST-329982,Aarav,Nair,f_user1375@example.in,+91 8725188194,Chennai,India,2024-01-04 00:00:00,Flipkart
FCUST-570563,Karan,Iyer,f_user1376@example.in,+91 8445543341,Kolkata,India,2024-01-05 00:00:00,Flipkart
FCUST-506021,Rohan,Chopra,f_user1377@example.in,+91 8370022224,Kolkata,India,2023-10-06 00:00:00,Flipkart
FCUST-473551,Sneha,Iyer,f_user1378@example.in,+91 8284277105,Bengaluru,India,2024-04-13 00:00:00,Flipkart
FCUST-269709,Isha,Iyer,f_user1379@example.in,+91 8279455556,Delhi,India,2022-05-02 00:00:00,Flipkart
FCUST-563609,Isha,Yadav,f_user1380@example.in,+91 8877426790,Kolkata,India,2022-09-13 00:00:00,Flipkart
FCUST-233402,Rohan,Yadav,f_user1381@example.in,+91 8893216466,Hyderabad,India,2023-09-11 00:00:00,Flipkart
FCUST-214862,Meera,Bose,f_user1382@example.in,+91 8160046578,Bengaluru,India,2022-11-14 00:00:00,Flipkart
FCUST-253340,Karan,Bose,f_user1383@example.in,+91 8252423828,Kolkata,India,2023-01-09 00:00:00,Flipkart
FCUST-557184,Diya,Bose,f_user1384@example.in,+91 8996406715,Pune,India,2022-07-07 00:00:00,Flipkart
FCUST-529744,Aarav,Nair,f_user1385@example.in,+91 8217787656,Chennai,India,2022-12-19 00:00:00,Flipkart
FCUST-574313,Arjun,Bose,f_user1386@example.in,+91 8334924129,Mumbai,India,2023-07-01 00:00:00,Flipkart
FCUST-435775,Rohan,Chopra,f_user1387@example.in,+91 8958940021,Bengaluru,India,2022-07-12 00:00:00,Flipkart
FCUST-464189,Aarav,Menon,f_user1388@example.in,+91 8858143407,Ahmedabad,India,2023-01-16 00:00:00,Flipkart
FCUST-390909,Karan,Nair,f_user1389@example.in,+91 8357161442,Bengaluru,India,2022-10-24 00:00:00,Flipkart
FCUST-447487,Arjun,Iyer,f_user1390@example.in,+91 8970672309,Mumbai,India,2022-07-30 00:00:00,Flipkart
FCUST-320691,Riya,Yadav,f_user1391@example.in,+91 8633304857,Ahmedabad,India,2023-01-01 00:00:00,Flipkart
FCUST-515390,Aarav,Iyer,f_user1392@example.in,+91 8973951134,Bengaluru,India,2023-02-14 00:00:00,Flipkart
FCUST-262155,Riya,Sen,f_user1393@example.in,+91 8799554037,Ahmedabad,India,2024-06-26 00:00:00,Flipkart
FCUST-531445,Isha,Iyer,f_user1394@example.in,+91 8804712708,Ahmedabad,India,2024-04-14 00:00:00,Flipkart
FCUST-442977,Diya,Menon,f_user1395@example.in,+91 8822841097,Delhi,India,2023-05-16 00:00:00,Flipkart
FCUST-415622,Rohan,Das,f_user1396@example.in,+91 8285018421,Delhi,India,2022-10-26 00:00:00,Flipkart
FCUST-565583,Vihaan,Kapoor,f_user1397@example.in,+91 8916672601,Kolkata,India,2022-12-27 00:00:00,Flipkart
FCUST-330173,Diya,Menon,f_user1398@example.in,+91 8150768520,Hyderabad,India,2023-12-02 00:00:00,Flipkart
FCUST-304531,Meera,Malhotra,f_user1399@example.in,+91 8781294623,Pune,India,2023-09-14 00:00:00,Flipkart
FCUST-380782,Rohan,Bose,f_user1400@example.in,+91 8200300867,Kolkata,India,2023-02-06 00:00:00,Flipkart
FCUST-345294,Isha,Bose,f_user1401@example.in,+91 8424241901,Delhi,India,2023-01-04 00:00:00,Flipkart
FCUST-225281,Riya,Bose,f_user1402@example.in,+91 8894486795,Pune,India,2022-12-30 00:00:00,Flipkart
FCUST-446265,Meera,Das,f_user1403@example.in,+91 8320522450,Hyderabad,India,2024-06-06 00:00:00,Flipkart
FCUST-346884,Karan,Nair,f_user1404@example.in,+91 8924980268,Chennai,India,2022-10-18 00:00:00,Flipkart
FCUST-276995,Vihaan,Menon,f_user1407@example.in,+91 8887707334,Pune,India,2023-04-11 00:00:00,Flipkart
FCUST-493937,Sneha,Yadav,f_user1409@example.in,+91 8105738470,Ahmedabad,India,2024-06-23 00:00:00,Flipkart
FCUST-268799,Isha,Sen,f_user1410@example.in,+91 8383814693,Ahmedabad,India,2023-11-16 00:00:00,Flipkart
FCUST-359499,Rohan,Nair,f_user1412@example.in,+91 8176726791,Ahmedabad,India,2022-10-26 00:00:00,Flipkart
FCUST-319976,Arjun,Malhotra,f_user1413@example.in,+91 8482126461,Ahmedabad,India,2023-02-15 00:00:00,Flipkart
FCUST-341450,Riya,Yadav,f_user1414@example.in,+91 8571084728,Bengaluru,India,2022-08-03 00:00:00,Flipkart
FCUST-343180,Meera,Chopra,f_user1415@example.in,+91 8180314911,Chennai,India,2023-01-22 00:00:00,Flipkart
FCUST-239941,Meera,Malhotra,f_user1416@example.in,+91 8729708455,Delhi,India,2023-11-08 00:00:00,Flipkart
FCUST-225027,Sneha,Malhotra,f_user1417@example.in,+91 8609346589,Pune,India,2022-06-20 00:00:00,Flipkart
FCUST-270065,Sneha,Menon,f_user1418@example.in,+91 8761636963,Delhi,India,2023-04-07 00:00:00,Flipkart
FCUST-453864,Isha,Iyer,f_user1419@example.in,+91 8902959283,Bengaluru,India,2023-09-13 00:00:00,Flipkart
FCUST-266706,Aarav,Chopra,f_user1420@example.in,+91 8997797140,Chennai,India,2023-10-26 00:00:00,Flipkart
FCUST-335514,Vihaan,Nair,f_user1421@example.in,+91 8899132101,Kolkata,India,2023-02-06 00:00:00,Flipkart
FCUST-445066,Aarav,Nair,f_user1422@example.in,+91 8187830615,Pune,India,2023-11-11 00:00:00,Flipkart
FCUST-365003,Meera,Das,f_user1423@example.in,+91 8374953401,Pune,India,2023-06-15 00:00:00,Flipkart
FCUST-221489,Karan,Chopra,f_user1424@example.in,+91 8879800003,Pune,India,2023-11-10 00:00:00,Flipkart
FCUST-468821,Vihaan,Iyer,f_user1426@example.in,+91 8131257428,Mumbai,India,2023-09-06 00:00:00,Flipkart
FCUST-385871,Sneha,Menon,f_user1427@example.in,+91 8353279418,Bengaluru,India,2023-10-27 00:00:00,Flipkart
FCUST-200094,Meera,Menon,f_user1428@example.in,+91 8109344181,Kolkata,India,2023-04-21 00:00:00,Flipkart
FCUST-597963,Karan,Bose,f_user1429@example.in,+91 8398705441,Ahmedabad,India,2023-12-14 00:00:00,Flipkart
FCUST-537870,Karan,Nair,f_user1431@example.in,+91 8548395102,Mumbai,India,2023-11-15 00:00:00,Flipkart
FCUST-308825,Meera,Sen,f_user1432@example.in,+91 8691732899,Bengaluru,India,2024-04-13 00:00:00,Flipkart
FCUST-549293,Riya,Malhotra,f_user1433@example.in,+91 8433617754,Bengaluru,India,2022-07-30 00:00:00,Flipkart
FCUST-294009,Aarav,Nair,f_user1434@example.in,+91 8632734158,Bengaluru,India,2024-03-11 00:00:00,Flipkart
FCUST-526900,Diya,Nair,f_user1435@example.in,+91 8914993279,Hyderabad,India,2024-01-31 00:00:00,Flipkart
FCUST-562723,Isha,Yadav,f_user1436@example.in,+91 8805877042,Pune,India,2023-04-17 00:00:00,Flipkart
FCUST-536987,Aarav,Malhotra,f_user1437@example.in,+91 8571075518,Hyderabad,India,2022-06-22 00:00:00,Flipkart
FCUST-496612,Riya,Kapoor,f_user1438@example.in,+91 8665965526,Ahmedabad,India,2023-02-28 00:00:00,Flipkart
FCUST-530449,Rohan,Chopra,f_user1439@example.in,+91 8765484624,Pune,India,2022-09-12 00:00:00,Flipkart
FCUST-411642,Riya,Kapoor,f_user1440@example.in,+91 8574534929,Bengaluru,India,2024-06-17 00:00:00,Flipkart
FCUST-289635,Karan,Malhotra,f_user1441@example.in,+91 8933894331,Kolkata,India,2023-10-10 00:00:00,Flipkart
FCUST-208101,Karan,Nair,f_user1442@example.in,+91 8935643506,Hyderabad,India,2024-05-13 00:00:00,Flipkart
FCUST-539750,Meera,Das,f_user1444@example.in,+91 8629110996,Mumbai,India,2024-02-09 00:00:00,Flipkart
FCUST-484459,Rohan,Chopra,f_user1445@example.in,+91 8309103163,Delhi,India,2022-09-17 00:00:00,Flipkart
FCUST-483507,Rohan,Das,f_user1446@example.in,+91 8214290659,Chennai,India,2023-04-20 00:00:00,Flipkart
FCUST-535156,Riya,Kapoor,f_user1447@example.in,+91 8309501676,Delhi,India,2023-06-14 00:00:00,Flipkart
FCUST-234707,Meera,Bose,f_user1448@example.in,+91 8291075751,Mumbai,India,2023-03-11 00:00:00,Flipkart
FCUST-260268,Vihaan,Malhotra,f_user1451@example.in,+91 8527003477,Kolkata,India,2022-05-17 00:00:00,Flipkart
FCUST-384109,Meera,Sen,f_user1452@example.in,+91 8712485920,Ahmedabad,India,2024-02-03 00:00:00,Flipkart
FCUST-384148,Arjun,Sen,f_user1453@example.in,+91 8852941774,Delhi,India,2022-12-24 00:00:00,Flipkart
FCUST-439244,Isha,Malhotra,f_user1454@example.in,+91 8912420368,Ahmedabad,India,2023-04-26 00:00:00,Flipkart
FCUST-547889,Rohan,Nair,f_user1455@example.in,+91 8795521789,Bengaluru,India,2023-06-15 00:00:00,Flipkart
FCUST-398581,Karan,Kapoor,f_user1457@example.in,+91 8234947260,Bengaluru,India,2023-08-18 00:00:00,Flipkart
FCUST-210352,Karan,Kapoor,f_user1458@example.in,+91 8959294357,Mumbai,India,2022-08-15 00:00:00,Flipkart
FCUST-311104,Vihaan,Chopra,f_user1459@example.in,+91 8931171127,Chennai,India,2023-11-26 00:00:00,Flipkart
FCUST-366365,Meera,Bose,f_user1460@example.in,+91 8147865154,Ahmedabad,India,2022-11-17 00:00:00,Flipkart
FCUST-490103,Meera,Das,f_user1461@example.in,+91 8698200243,Delhi,India,2022-07-10 00:00:00,Flipkart
FCUST-247446,Rohan,Chopra,f_user1462@example.in,+91 8699356094,Mumbai,India,2023-08-16 00:00:00,Flipkart
FCUST-373722,Vihaan,Das,f_user1463@example.in,+91 8580691803,Delhi,India,2024-06-27 00:00:00,Flipkart
FCUST-438691,Riya,Chopra,f_user1464@example.in,+91 8901444275,Chennai,India,2022-11-11 00:00:00,Flipkart
FCUST-264013,Arjun,Sen,f_user1466@example.in,+91 8147443383,Mumbai,India,2022-10-28 00:00:00,Flipkart
FCUST-572177,Arjun,Das,f_user1467@example.in,+91 8931614418,Bengaluru,India,2024-06-30 00:00:00,Flipkart
FCUST-260383,Vihaan,Das,f_user1468@example.in,+91 8402226575,Hyderabad,India,2023-07-29 00:00:00,Flipkart
FCUST-586020,Meera,Malhotra,f_user1469@example.in,+91 8905512807,Chennai,India,2024-06-03 00:00:00,Flipkart
FCUST-485861,Rohan,Yadav,f_user1470@example.in,+91 8811149269,Bengaluru,India,2024-02-17 00:00:00,Flipkart
FCUST-430296,Riya,Menon,f_user1471@example.in,+91 8580181334,Delhi,India,2022-11-08 00:00:00,Flipkart
FCUST-551359,Isha,Kapoor,f_user1472@example.in,+91 8252359389,Kolkata,India,2024-01-18 00:00:00,Flipkart
FCUST-511534,Diya,Yadav,f_user1473@example.in,+91 8525228342,Bengaluru,India,2022-12-20 00:00:00,Flipkart
